Date,Open,High,Low,Close,Adj Close,Volume
2022-07-14,25.000000,25.358000,24.150000,25.160000,25.160000,3793300
2022-07-15,23.549999,23.650000,21.600000,23.559999,23.559999,12765600
2022-07-18,24.240000,25.730000,24.145000,24.334999,24.334999,6525500
2022-07-19,24.025000,24.910000,23.049999,24.610001,24.610001,5762600
2022-07-20,24.799999,25.860001,24.410000,24.490000,24.490000,7305400
2022-07-21,24.340000,24.608999,23.520000,24.570000,24.570000,4920900
2022-07-22,25.040001,25.709999,23.655001,23.840000,23.840000,5051700
2022-07-25,23.910000,23.910000,22.750000,23.530001,23.530001,4166000
2022-07-26,23.469999,23.629999,22.275000,22.350000,22.350000,5121900
2022-07-27,23.209999,24.290001,22.610001,23.790001,23.790001,8886400
2022-07-28,28.580000,31.959999,27.580000,30.920000,30.920000,43158700
2022-07-29,30.580000,33.439999,30.459999,32.689999,32.689999,15531800
2022-08-01,32.060001,32.090000,29.860001,30.209999,30.209999,11339600
2022-08-02,29.500000,32.090000,29.350000,31.209999,31.209999,9283200
2022-08-03,31.170000,31.400000,29.100000,30.740000,30.740000,9531800
2022-08-04,32.466000,33.150002,29.850000,31.820000,31.820000,9415900
2022-08-05,34.005001,35.230000,32.279999,33.240002,33.240002,15217400
2022-08-08,36.025002,37.299999,34.110001,34.139999,34.139999,14710800
2022-08-09,33.110001,34.349998,32.450001,34.070000,34.070000,9363300
2022-08-10,35.840000,37.049999,33.869999,37.020000,37.020000,11414800
2022-08-11,37.380001,37.759998,35.180000,35.540001,35.540001,9552200
2022-08-12,36.049999,37.057999,35.200001,36.119999,36.119999,7155300
2022-08-15,35.805000,37.180000,35.049999,36.590000,36.590000,6957000
2022-08-16,35.865002,35.880001,34.139999,35.090000,35.090000,7098000
2022-08-17,34.290001,34.869999,32.930000,33.849998,33.849998,5866100
2022-08-18,34.980000,36.450001,34.400002,35.009998,35.009998,6631100
2022-08-19,33.810001,34.150002,32.500000,32.770000,32.770000,5808700
2022-08-22,31.420000,31.650000,30.070000,31.139999,31.139999,8980800
2022-08-23,31.410000,31.940001,30.950001,31.510000,31.510000,4816300
2022-08-24,32.080002,34.540001,31.910000,33.799999,33.799999,6635800
2022-08-25,34.400002,34.930000,33.750000,34.910000,34.910000,4934400
2022-08-26,35.200001,35.750000,32.959999,33.349998,33.349998,5495000
2022-08-29,32.695000,34.174999,32.369999,32.820000,32.820000,4454300
2022-08-30,33.259998,34.799999,31.719999,32.380001,32.380001,6656700
2022-08-31,32.919998,33.709999,32.273998,33.029999,33.029999,5906200
2022-09-01,32.375000,32.660000,31.000000,32.110001,32.110001,4252500
2022-09-02,32.590000,32.590000,30.820000,31.410000,31.410000,4756200
2022-09-06,31.860001,33.472000,31.090000,33.099998,33.099998,5430000
2022-09-07,33.020000,36.799999,32.750000,36.580002,36.580002,7831200
2022-09-08,36.400002,39.070000,36.009998,38.160000,38.160000,11624600
2022-09-09,38.150002,38.700001,37.400002,38.450001,38.450001,7124400
2022-09-12,38.500000,38.790001,36.680000,38.650002,38.650002,6610200
2022-09-13,36.240002,38.369999,35.709999,37.349998,37.349998,6567800
2022-09-14,37.119999,38.529999,36.119999,38.389999,38.389999,5279500
2022-09-15,37.360001,39.130001,36.939999,37.360001,37.360001,6671300
2022-09-16,36.070000,37.810001,35.560001,37.099998,37.099998,9127900
2022-09-19,36.202000,37.919998,36.185001,37.049999,37.049999,5302500
2022-09-20,36.759998,37.195999,34.070000,34.419998,34.419998,5898700
2022-09-21,34.160000,36.099998,33.810001,34.349998,34.349998,6246300
2022-09-22,34.099998,34.759998,32.226002,32.500000,32.500000,5809800
2022-09-23,31.502001,31.760000,30.110001,30.870001,30.870001,6919500
2022-09-26,30.790001,32.099998,29.459999,29.639999,29.639999,6210600
2022-09-27,30.270000,31.600000,30.170000,30.240000,30.240000,5818100
2022-09-28,30.680000,31.440001,29.820000,31.070000,31.070000,5403100
2022-09-29,30.195000,30.594999,27.000000,27.520000,27.520000,7363100
2022-09-30,27.209999,29.100000,26.709999,27.590000,27.590000,7433800
2022-10-03,27.760000,29.100000,26.850000,28.480000,28.480000,5904800
2022-10-04,29.480000,31.320000,29.340000,30.469999,30.469999,5968900
2022-10-05,29.610001,29.615000,27.250000,28.049999,28.049999,8809700
2022-10-06,27.760000,29.030001,27.049999,27.209999,27.209999,5447100
2022-10-07,26.573999,26.850000,25.160000,25.510000,25.510000,7879800
2022-10-10,25.360001,25.530001,24.415001,24.910000,24.910000,6415000
2022-10-11,24.240000,24.950001,23.570000,24.540001,24.540001,7833300
2022-10-12,24.590000,24.629999,23.030001,23.280001,23.280001,7169300
2022-10-13,22.080000,23.459999,21.500000,22.959999,22.959999,10288800
2022-10-14,23.299999,23.650000,21.100000,21.209999,21.209999,10471500
2022-10-17,22.000000,22.764999,21.520000,21.570000,21.570000,8396600
2022-10-18,22.629999,23.090000,21.510000,22.080000,22.080000,7417100
2022-10-19,21.645000,21.645000,19.945000,20.400000,20.400000,11568600
2022-10-20,19.760000,20.559999,19.100000,19.660000,19.660000,10909800
2022-10-21,19.480000,20.180000,18.850000,20.030001,20.030001,12935900
2022-10-24,19.799999,19.900000,18.620001,19.459999,19.459999,7316800
2022-10-25,19.459999,21.410000,19.459999,21.139999,21.139999,8374200
2022-10-26,21.655001,22.740000,21.309999,21.709999,21.709999,11966000
2022-10-27,22.049999,22.440001,21.520000,22.080000,22.080000,7851500
2022-10-28,22.040001,22.327999,21.090000,21.900000,21.900000,6083800
2022-10-31,21.830000,22.709999,21.389999,22.510000,22.510000,7809600
2022-11-01,23.660000,23.920000,22.469999,22.565001,22.565001,5932000
2022-11-02,22.639999,23.350000,21.620001,21.660000,21.660000,8611000
2022-11-03,22.920000,26.469999,22.879999,25.709999,25.709999,24266000
2022-11-04,26.330000,26.840000,23.110001,24.040001,24.040001,13901100
2022-11-07,24.320000,24.410000,22.655001,23.139999,23.139999,5974600
2022-11-08,23.639999,24.719999,23.434999,24.160000,24.160000,8862000
2022-11-09,23.920000,25.639999,23.910000,24.160000,24.160000,8344200
2022-11-10,26.230000,31.629999,25.680000,30.790001,30.790001,22669500
2022-11-11,30.200001,31.785000,29.802000,30.490000,30.490000,12198600
2022-11-14,30.000000,30.365000,28.080000,29.670000,29.670000,9703100
2022-11-15,31.600000,32.529999,30.969999,31.340000,31.340000,9419000
2022-11-16,30.600000,31.575001,30.230000,31.330000,31.330000,6581500
2022-11-17,30.049999,32.195000,29.320000,31.910000,31.910000,8137100
2022-11-18,32.520000,32.520000,29.549999,30.389999,30.389999,7958000
2022-11-21,30.000000,30.608999,28.950001,30.459999,30.459999,5572200
2022-11-22,30.520000,31.190001,29.900000,30.959999,30.959999,4586800
2022-11-23,31.150000,31.705000,30.820000,31.510000,31.510000,4601200
2022-11-25,31.010000,32.299999,30.860001,31.690001,31.690001,2966500
2022-11-28,31.219999,31.549999,30.785000,31.320000,31.320000,4226900
2022-11-29,31.620001,32.090000,30.719999,30.740000,30.740000,4438900
2022-11-30,31.080000,32.650002,30.580000,32.580002,32.580002,6174000
2022-12-01,32.310001,32.599998,30.900000,31.160000,31.160000,4964800
2022-12-02,30.639999,32.580002,30.590000,32.150002,32.150002,4910000
2022-12-05,32.060001,32.310001,30.879999,31.070000,31.070000,3991300
2022-12-06,31.030001,31.080000,28.980000,29.360001,29.360001,4905700
2022-12-07,29.459999,30.382999,28.480000,28.700001,28.700001,3958300
2022-12-08,29.030001,29.639999,28.270000,29.040001,29.040001,3146900
2022-12-09,28.930000,29.780001,28.545000,28.650000,28.650000,4289000
2022-12-12,28.610001,30.180000,28.297001,29.740000,29.740000,4213900
2022-12-13,31.660000,33.049999,30.695000,31.510000,31.510000,7403800
2022-12-14,31.410000,33.330002,31.290001,32.730000,32.730000,6265200
2022-12-15,32.119999,33.189999,31.105000,31.330000,31.330000,5182300
2022-12-16,30.290001,30.549999,28.930000,29.160000,29.160000,12613300
2022-12-19,29.170000,29.219999,27.100000,27.219999,27.219999,5008700
2022-12-20,26.870001,27.760000,26.082001,26.200001,26.200001,4837400
2022-12-21,26.260000,27.370001,25.500000,27.219999,27.219999,4906300
2022-12-22,26.700001,27.020000,25.059999,25.770000,25.770000,5495900
2022-12-23,25.820000,25.930000,24.940001,25.530001,25.530001,4249300
2022-12-27,25.190001,25.190001,23.700001,23.740000,23.740000,7017300
2022-12-28,23.610001,23.910000,23.100000,23.430000,23.430000,4704900
2022-12-29,23.809999,24.580000,23.590000,23.930000,23.930000,4735300
2022-12-30,23.620001,24.090000,23.209999,24.020000,24.020000,4230100
2023-01-03,24.600000,25.200001,23.219999,23.389999,23.389999,4915000
2023-01-04,23.889999,24.350000,23.559999,24.209999,24.209999,3774500
2023-01-05,23.700001,23.750000,22.200001,22.230000,22.230000,6372200
2023-01-06,22.969999,23.159000,21.709999,22.690001,22.690001,6689700
2023-01-09,22.990000,23.650000,22.860001,22.969999,22.969999,7622700
2023-01-10,22.740000,23.639999,22.110001,23.620001,23.620001,7278500
2023-01-11,23.780001,26.120001,23.610001,26.040001,26.040001,8446100
2023-01-12,26.120001,27.240000,25.580000,27.090000,27.090000,6691900
2023-01-13,26.549999,28.545000,26.530001,27.799999,27.799999,6930400
2023-01-17,27.799999,28.660000,27.629999,28.299999,28.299999,5348000
2023-01-18,28.750000,29.716000,28.200001,28.400000,28.400000,5791300
2023-01-19,27.760000,27.820000,25.150000,25.450001,25.450001,9146400
2023-01-20,25.629999,26.030001,24.780001,25.959999,25.959999,8329300
2023-01-23,26.165001,27.440001,25.700001,26.830000,26.830000,5824500
2023-01-24,26.360001,26.820000,25.790001,26.090000,26.090000,3591400
2023-01-25,24.200001,24.809999,22.510000,24.260000,24.260000,12996300
2023-01-26,24.660000,24.740000,22.780001,24.170000,24.170000,8604400
2023-01-27,24.094999,26.063000,23.799999,25.459999,25.459999,6369900
2023-01-30,25.040001,25.760000,24.730000,24.920000,24.920000,4886300
2023-01-31,25.219999,26.305000,24.885000,26.280001,26.280001,5449700
2023-02-01,26.200001,27.940001,25.372999,27.350000,27.350000,6974900
2023-02-02,28.209999,29.030001,27.639999,28.389999,28.389999,7604200
2023-02-03,27.549999,28.180000,26.760000,26.959999,26.959999,5529800
2023-02-06,26.410000,27.139999,26.040001,26.490000,26.490000,5170400
2023-02-07,26.370001,26.431000,25.230000,26.020000,26.020000,6315800
2023-02-08,26.379999,26.969000,24.820000,24.840000,24.840000,7988800
2023-02-09,25.000000,25.370001,22.719999,23.030001,23.030001,11210700
2023-02-10,22.650000,23.681999,22.309999,22.959999,22.959999,7028700
2023-02-13,22.870001,23.780001,22.459999,23.440001,23.440001,5475100
2023-02-14,22.780001,23.900000,22.230000,23.809999,23.809999,7212800
2023-02-15,23.629999,25.500000,23.629999,25.360001,25.360001,6615300
2023-02-16,24.719999,25.990000,24.209999,24.549999,24.549999,6280100
2023-02-17,24.240000,25.280001,24.070000,25.209999,25.209999,6285100
2023-02-21,24.600000,24.969999,23.680000,23.900000,23.900000,9218100
2023-02-22,23.980000,24.620001,23.614000,24.080000,24.080000,11969700
2023-02-23,25.799999,26.000000,22.410000,23.559999,23.559999,15094900
2023-02-24,22.580000,22.799999,21.260000,21.930000,21.930000,11775500
2023-02-27,22.260000,23.798000,22.020000,23.309999,23.309999,8688400
2023-02-28,23.090000,24.410000,22.950001,24.040001,24.040001,6415000
2023-03-01,24.360001,25.662001,24.129999,24.245001,24.245001,8533300
2023-03-02,23.790001,23.834999,23.040001,23.680000,23.680000,5622000
2023-03-03,24.000000,25.299999,23.809999,24.840000,24.840000,5911600
2023-03-06,25.200001,25.799999,24.910000,25.030001,25.030001,6220700
2023-03-07,24.905001,25.120001,23.945000,24.389999,24.389999,4928200
2023-03-08,24.410000,24.670000,23.500000,24.250000,24.250000,5014700
2023-03-09,24.180000,25.280001,23.535000,23.639999,23.639999,5060100
2023-03-10,23.360001,23.430000,19.620001,20.730000,20.730000,30528300
2023-03-13,20.850000,22.160000,19.379999,21.260000,21.260000,17108500
2023-03-14,22.108000,22.700001,20.049999,20.350000,20.350000,12736100
2023-03-15,19.660000,19.860001,18.080000,19.670000,19.670000,16669400
2023-03-16,19.530001,19.690001,18.290001,19.010000,19.010000,10685000
2023-03-17,18.700001,18.790001,16.690001,17.320000,17.320000,23645200
2023-03-20,17.434999,18.059999,16.754999,17.030001,17.030001,11324100
2023-03-21,17.750000,19.250000,17.730000,19.020000,19.020000,17871300
2023-03-22,18.930000,19.195000,17.875000,17.940001,17.940001,11106600
2023-03-23,18.180000,19.457001,17.299999,17.629999,17.629999,16350300
2023-03-24,17.360001,18.040001,17.129999,17.940001,17.940001,10352300
2023-03-27,18.270000,18.350000,17.309999,17.850000,17.850000,8691200
2023-03-28,17.870001,17.999001,17.400000,17.540001,17.540001,6233600
2023-03-29,17.900000,18.934999,17.320000,18.639999,18.639999,11773600
2023-03-30,19.049999,19.780001,18.715000,18.850000,18.850000,10613300
2023-03-31,19.090000,20.600000,19.020000,20.150000,20.150000,13408100
2023-04-03,20.590000,21.070000,19.700001,19.959999,19.959999,8684600
2023-04-04,20.040001,20.320000,19.520000,19.990000,19.990000,6386600
2023-04-05,19.889999,20.245001,18.471001,19.010000,19.010000,9954100
2023-04-06,19.000000,19.000000,18.270000,18.580000,18.580000,8525900
2023-04-10,18.455000,19.250000,18.299999,19.219999,19.219999,6230700
2023-04-11,19.180000,19.965000,18.985001,19.799999,19.799999,6740600
2023-04-12,20.240000,20.490000,19.225000,19.360001,19.360001,6216200
2023-04-13,19.410000,20.440001,19.139999,20.049999,20.049999,7544000
2023-04-14,20.090000,20.090000,18.969999,19.440001,19.440001,6355600
2023-04-17,19.590000,20.850000,19.500000,20.559999,20.559999,9566500
2023-04-18,21.370001,21.389999,20.049999,20.290001,20.290001,9336600
2023-04-19,19.879999,20.129999,19.450001,19.780001,19.780001,6143500
2023-04-20,19.480000,20.924999,19.360001,20.889999,20.889999,10515100
2023-04-21,20.910000,21.870001,20.482000,21.139999,21.139999,10719700
2023-04-24,21.150000,21.889999,20.850000,21.780001,21.780001,8223500
2023-04-25,21.370001,22.219999,21.209999,21.330000,21.330000,7232600
2023-04-26,20.520000,20.690001,19.170000,19.410000,19.410000,11035000
2023-04-27,20.200001,21.695000,20.180000,21.350000,21.350000,11285400
2023-04-28,21.264999,21.299999,20.139999,21.040001,21.040001,9730000
2023-05-01,20.950001,21.209999,20.090000,20.510000,20.510000,7874600
2023-05-02,20.299999,20.299999,19.035000,19.430000,19.430000,10278000
2023-05-03,19.469999,20.785000,19.065001,20.049999,20.049999,10988100
2023-05-04,18.740000,19.270000,16.350000,16.910000,16.910000,21278200
2023-05-05,17.190001,17.830000,16.160000,17.650000,17.650000,14633100
2023-05-08,17.820000,17.920000,17.115000,17.190001,17.190001,8195300
2023-05-09,16.910000,16.969999,16.330000,16.809999,16.809999,11091400
2023-05-10,17.209999,17.629999,16.840000,17.320000,17.320000,9151200
2023-05-11,17.100000,17.420000,16.450001,16.740000,16.740000,8466200
2023-05-12,17.010000,17.975000,16.080000,16.450001,16.450001,14576700
2023-05-15,16.280001,17.090000,15.990000,16.620001,16.620001,8832400
2023-05-16,16.309999,16.400000,15.290000,15.320000,15.320000,10835900
2023-05-17,15.280000,16.420000,15.110000,16.230000,16.230000,12409000
2023-05-18,16.129999,16.150000,15.300000,15.670000,15.670000,9031000
2023-05-19,15.820000,15.910000,14.550000,14.630000,14.630000,12516100
2023-05-22,14.680000,15.900000,14.650000,15.840000,15.840000,9859100
2023-05-23,15.790000,17.629999,15.710000,16.639999,16.639999,14599000
2023-05-24,16.490000,16.719999,15.830000,16.510000,16.510000,7674100
2023-05-25,16.510000,16.895000,16.129999,16.660000,16.660000,6767500
2023-05-26,16.690001,16.915001,15.970000,16.830000,16.830000,6912800
2023-05-30,17.250000,18.219000,17.180000,17.950001,17.950001,9128000
2023-05-31,17.750000,17.969999,16.910000,17.639999,17.639999,9543400
2023-06-01,17.809999,18.987000,17.650000,18.480000,18.480000,11093200
2023-06-02,18.980000,19.160000,18.405001,18.700001,18.700001,7806700
2023-06-05,18.629999,18.920000,18.040001,18.490000,18.490000,5756100
2023-06-06,18.420000,19.455000,18.190001,19.139999,19.139999,6839600
2023-06-07,19.510000,19.900000,19.100000,19.309999,19.309999,7668000
2023-06-08,19.600000,19.690001,18.830000,19.209999,19.209999,5192500
2023-06-09,19.330000,19.889999,18.740000,18.750000,18.750000,6437200
2023-06-12,18.740000,19.680000,18.270000,19.610001,19.610001,7534500
2023-06-13,19.975000,21.040001,19.940001,20.709999,20.709999,9256900
2023-06-14,20.850000,20.980000,19.490000,19.879999,19.879999,8100500
2023-06-15,19.500000,20.405001,19.360001,20.080000,20.080000,6937600
2023-06-16,20.270000,20.389999,19.020000,19.340000,19.340000,9378600
2023-06-20,19.260000,19.389999,18.299999,18.799999,18.799999,7750000
2023-06-21,18.600000,18.930000,18.260000,18.650000,18.650000,7097100
2023-06-22,18.459999,18.459999,17.490000,17.959999,17.959999,9021600
2023-06-23,17.570000,17.799999,17.150000,17.209999,17.209999,8883000
2023-06-26,17.389999,18.270000,17.219999,17.700001,17.700001,5923200
2023-06-27,17.990000,18.440001,17.480000,18.400000,18.400000,5149300
2023-06-28,18.209999,19.030001,17.959999,18.440001,18.440001,7090600
